20260501 043400;156.356000;156.368000;156.353000;156.362000;0
20260501 043500;156.361000;156.402000;156.358000;156.393000;0
20260501 043600;156.392000;156.455000;156.391000;156.454000;0
20260501 043700;156.453000;156.460000;156.418000;156.460000;0
20260501 043800;156.458000;156.484000;156.456000;156.484000;0
20260501 043900;156.480000;156.508000;156.463000;156.477000;0
20260501 044000;156.475000;156.495000;156.475000;156.486000;0
20260501 044100;156.484000;156.493000;156.466000;156.488000;0
20260501 044200;156.483000;156.498000;156.425000;156.429000;0
20260501 044300;156.429000;156.441000;156.387000;156.401000;0
20260501 044400;156.403000;156.442000;156.402000;156.442000;0
20260501 044500;156.441000;156.464000;156.435000;156.464000;0
20260501 044600;156.465000;156.489000;156.463000;156.466000;0
20260501 044700;156.467000;156.489000;156.440000;156.489000;0
20260501 044800;156.488000;156.510000;156.449000;156.490000;0
20260501 044900;156.489000;156.492000;156.440000;156.481000;0
20260501 045000;156.482000;156.531000;156.482000;156.505000;0
20260501 045100;156.503000;156.526000;156.487000;156.511000;0
20260501 045200;156.510000;156.527000;156.510000;156.524000;0
20260501 045300;156.529000;156.540000;156.509000;156.526000;0
20260501 045400;156.529000;156.546000;156.515000;156.515000;0
20260501 045500;156.514000;156.524000;156.505000;156.514000;0
20260501 045600;156.514000;156.517000;156.500000;156.514000;0
20260501 045700;156.516000;156.525000;156.510000;156.514000;0
20260501 045800;156.510000;156.517000;156.491000;156.517000;0
20260501 045900;156.518000;156.527000;156.467000;156.471000;0
20260501 050000;156.471000;156.518000;156.441000;156.518000;0
20260501 050100;156.523000;156.542000;156.487000;156.487000;0
20260501 050200;156.487000;156.487000;156.420000;156.461000;0
20260501 050300;156.462000;156.479000;156.437000;156.479000;0
20260501 050400;156.475000;156.487000;156.424000;156.429000;0
20260501 050500;156.428000;156.493000;156.427000;156.466000;0
20260501 050600;156.465000;156.466000;156.424000;156.426000;0
20260501 050700;156.429000;156.491000;156.427000;156.475000;0
20260501 050800;156.476000;156.551000;156.474000;156.550000;0
20260501 050900;156.550000;156.563000;156.523000;156.530000;0
20260501 051000;156.528000;156.528000;156.469000;156.486000;0
20260501 051100;156.494000;156.526000;156.483000;156.510000;0
20260501 051200;156.511000;156.511000;156.486000;156.501000;0
20260501 051300;156.503000;156.541000;156.498000;156.541000;0
20260501 051400;156.539000;156.567000;156.535000;156.567000;0
20260501 051500;156.566000;156.595000;156.557000;156.590000;0
20260501 051600;156.590000;156.595000;156.550000;156.551000;0
20260501 051700;156.550000;156.575000;156.543000;156.564000;0
20260501 051800;156.565000;156.572000;156.551000;156.570000;0
20260501 051900;156.574000;156.616000;156.568000;156.606000;0
20260501 052000;156.601000;156.627000;156.586000;156.624000;0
20260501 052100;156.625000;156.641000;156.615000;156.636000;0
20260501 052200;156.638000;156.638000;156.627000;156.636000;0
20260501 052300;156.636000;156.659000;156.625000;156.655000;0
20260501 052400;156.656000;156.677000;156.654000;156.676000;0
20260501 052500;156.677000;156.687000;156.668000;156.686000;0
20260501 052600;156.686000;156.703000;156.685000;156.685000;0
20260501 052700;156.688000;156.716000;156.688000;156.697000;0
20260501 052800;156.695000;156.708000;156.666000;156.666000;0
20260501 052900;156.666000;156.714000;156.659000;156.709000;0
20260501 053000;156.709000;156.759000;156.709000;156.735000;0
20260501 053100;156.734000;156.736000;156.699000;156.700000;0
20260501 053200;156.697000;156.721000;156.680000;156.681000;0
20260501 053300;156.682000;156.682000;156.656000;156.671000;0
20260501 053400;156.671000;156.686000;156.657000;156.657000;0
20260501 053500;156.656000;156.659000;156.633000;156.647000;0
20260501 053600;156.648000;156.663000;156.624000;156.659000;0
20260501 053700;156.661000;156.661000;156.593000;156.593000;0
20260501 053800;156.598000;156.613000;156.596000;156.607000;0
20260501 053900;156.608000;156.659000;156.607000;156.614000;0
20260501 054000;156.613000;156.615000;156.573000;156.573000;0
20260501 054100;156.576000;156.590000;156.574000;156.586000;0
20260501 054200;156.583000;156.583000;156.544000;156.547000;0
20260501 054300;156.547000;156.574000;156.546000;156.554000;0
20260501 054400;156.551000;156.561000;156.543000;156.561000;0
20260501 054500;156.563000;156.596000;156.551000;156.594000;0
20260501 054600;156.594000;156.622000;156.594000;156.615000;0
20260501 054700;156.616000;156.637000;156.604000;156.612000;0
20260501 054800;156.614000;156.614000;156.594000;156.613000;0
20260501 054900;156.614000;156.623000;156.582000;156.582000;0
20260501 055000;156.584000;156.585000;156.553000;156.556000;0
20260501 055100;156.559000;156.575000;156.558000;156.575000;0
20260501 055200;156.573000;156.577000;156.560000;156.562000;0
20260501 055300;156.563000;156.565000;156.538000;156.539000;0
20260501 055400;156.538000;156.572000;156.536000;156.572000;0
20260501 055500;156.571000;156.571000;156.533000;156.551000;0
20260501 055600;156.549000;156.582000;156.549000;156.560000;0
20260501 055700;156.557000;156.603000;156.557000;156.599000;0
20260501 055800;156.599000;156.600000;156.549000;156.552000;0
20260501 055900;156.552000;156.578000;156.552000;156.577000;0
20260501 060000;156.576000;156.597000;156.573000;156.596000;0
20260501 060100;156.594000;156.625000;156.589000;156.604000;0
20260501 060200;156.602000;156.613000;156.599000;156.611000;0
20260501 060300;156.612000;156.612000;156.574000;156.588000;0
20260501 060400;156.588000;156.590000;156.585000;156.589000;0
20260501 060500;156.588000;156.625000;156.586000;156.611000;0
20260501 060600;156.610000;156.623000;156.594000;156.602000;0
20260501 060700;156.602000;156.625000;156.562000;156.562000;0
20260501 060800;156.561000;156.563000;156.502000;156.517000;0
20260501 060900;156.523000;156.526000;156.510000;156.523000;0
20260501 061000;156.524000;156.524000;156.503000;156.511000;0
20260501 061100;156.511000;156.551000;156.511000;156.528000;0
20260501 061200;156.527000;156.541000;156.525000;156.526000;0
20260501 061300;156.528000;156.528000;156.512000;156.514000;0
20260501 061400;156.513000;156.513000;156.487000;156.503000;0
20260501 061500;156.502000;156.515000;156.489000;156.514000;0
20260501 061600;156.515000;156.539000;156.515000;156.537000;0
20260501 061700;156.537000;156.552000;156.535000;156.546000;0
20260501 061800;156.545000;156.549000;156.533000;156.534000;0
20260501 061900;156.534000;156.534000;156.508000;156.510000;0
20260501 062000;156.510000;156.516000;156.509000;156.511000;0
20260501 062100;156.510000;156.514000;156.499000;156.514000;0
20260501 062200;156.514000;156.526000;156.511000;156.526000;0
20260501 062300;156.525000;156.525000;156.522000;156.525000;0
20260501 062400;156.522000;156.534000;156.498000;156.509000;0
20260501 062500;156.513000;156.522000;156.506000;156.512000;0
20260501 062600;156.511000;156.511000;156.498000;156.505000;0
20260501 062700;156.504000;156.515000;156.493000;156.513000;0
20260501 062800;156.511000;156.526000;156.505000;156.525000;0
20260501 062900;156.525000;156.537000;156.517000;156.536000;0
20260501 063000;156.536000;156.560000;156.536000;156.554000;0
20260501 063100;156.554000;156.575000;156.550000;156.553000;0
20260501 063200;156.552000;156.552000;156.520000;156.524000;0
20260501 063300;156.525000;156.526000;156.497000;156.513000;0
20260501 063400;156.513000;156.550000;156.513000;156.534000;0
20260501 063500;156.536000;156.561000;156.536000;156.554000;0
20260501 063600;156.555000;156.572000;156.539000;156.570000;0
20260501 063700;156.571000;156.578000;156.558000;156.558000;0
20260501 063800;156.558000;156.561000;156.549000;156.553000;0
20260501 063900;156.552000;156.572000;156.552000;156.562000;0
20260501 064000;156.561000;156.569000;156.557000;156.560000;0
20260501 064100;156.558000;156.562000;156.558000;156.562000;0
20260501 064200;156.560000;156.560000;156.548000;156.550000;0
20260501 064300;156.549000;156.551000;156.545000;156.549000;0
20260501 064400;156.549000;156.551000;156.544000;156.545000;0
20260501 064500;156.546000;156.585000;156.544000;156.577000;0
20260501 064600;156.575000;156.576000;156.571000;156.572000;0
20260501 064700;156.572000;156.592000;156.569000;156.575000;0
20260501 064800;156.575000;156.575000;156.547000;156.561000;0
20260501 064900;156.560000;156.560000;156.548000;156.548000;0
20260501 065000;156.546000;156.555000;156.521000;156.553000;0
20260501 065100;156.554000;156.554000;156.541000;156.549000;0
20260501 065200;156.550000;156.576000;156.534000;156.539000;0
20260501 065300;156.538000;156.563000;156.538000;156.549000;0
20260501 065400;156.549000;156.556000;156.518000;156.536000;0
20260501 065500;156.537000;156.574000;156.537000;156.561000;0
20260501 065600;156.563000;156.579000;156.559000;156.575000;0
20260501 065700;156.575000;156.602000;156.572000;156.601000;0
20260501 065800;156.599000;156.599000;156.578000;156.583000;0
20260501 065900;156.581000;156.599000;156.575000;156.589000;0
20260501 070000;156.590000;156.616000;156.585000;156.605000;0
20260501 070100;156.605000;156.605000;156.579000;156.579000;0
20260501 070200;156.580000;156.585000;156.566000;156.566000;0
20260501 070300;156.561000;156.603000;156.551000;156.599000;0
20260501 070400;156.598000;156.606000;156.588000;156.589000;0
20260501 070500;156.590000;156.621000;156.582000;156.609000;0
20260501 070600;156.609000;156.612000;156.603000;156.606000;0
20260501 070700;156.605000;156.622000;156.591000;156.616000;0
20260501 070800;156.619000;156.621000;156.600000;156.602000;0
20260501 070900;156.603000;156.607000;156.593000;156.596000;0
20260501 071000;156.598000;156.610000;156.568000;156.568000;0
20260501 071100;156.571000;156.610000;156.571000;156.610000;0
20260501 071200;156.609000;156.610000;156.577000;156.594000;0
20260501 071300;156.593000;156.594000;156.527000;156.542000;0
